time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,183912;0,1665;-0,1035;-0,0066;0,196
1,184544;0,0897;-0,1291;0,0022;0,157
1,209233;-0,1020;-0,0800;0,0042;0,130
1,209898;-0,2528;-0,1073;0,0144;0,275
1,210341;-0,2091;-0,0579;0,0141;0,217
1,234181;-0,1270;-0,0851;-0,0327;0,156
1,240130;-0,1981;-0,0369;-0,0250;0,203
1,258911;-0,0776;0,0508;-0,0254;0,096
1,259636;-0,0725;0,0611;-0,0190;0,097
1,260003;0,0066;0,1441;-0,0189;0,145
1,283913;0,0446;0,1876;0,0267;0,195
1,284505;0,1601;0,2308;0,0466;0,285
1,309689;0,1989;0,2338;0,0470;0,311
1,310405;0,0081;0,2744;0,0549;0,280
1,311044;-0,1828;0,3137;0,0549;0,367
1,334038;-0,1776;0,2711;0,0305;0,326
1,334910;-0,2464;0,1873;0,0257;0,311
1,358919;-0,2370;0,2537;0,0753;0,355
1,360141;-0,1149;0,2031;0,0698;0,244
1,360498;-0,1104;0,3048;0,0754;0,333
1,384329;-0,0676;0,3274;0,0706;0,342
1,385462;-0,0269;0,4257;0,0944;0,437
1,408760;-0,1027;0,4454;0,0907;0,466
1,409260;-0,0620;0,3101;0,0981;0,331
1,409520;-0,0961;0,2914;0,0440;0,310
1,433725;-0,0492;0,2347;0,0371;0,243
1,434062;-0,0408;0,1742;0,0326;0,182
1,459249;-0,1084;0,1514;0,0249;0,188
1,460605;0,0159;0,0903;0,0543;0,107
1,461008;-0,0128;0,1071;0,0467;0,118
1,484586;0,0686;0,1267;0,0373;0,149
1,485601;-0,0429;0,0715;0,0398;0,092
1,509199;-0,0024;0,0575;0,0367;0,068
1,510657;-0,0007;0,0453;0,0396;0,060
1,511333;0,0775;0,0339;0,0372;0,092
1,533799;-0,0358;0,0256;0,0296;0,053
1,534973;-0,0326;-0,0208;0,0071;0,039
1,559355;-0,0295;-0,0282;0,0046;0,041
1,560499;0,2018;-0,0722;-0,0243;0,216
1,561369;0,1643;-0,0392;-0,0254;0,171
1,584082;0,1639;-0,0823;-0,0303;0,186
1,585036;0,2019;-0,1216;-0,0303;0,238
1,609436;0,1612;-0,0072;-0,0308;0,164
1,610487;0,1176;-0,0844;-0,0287;0,148
1,611105;0,1499;-0,0831;-0,0346;0,175
1,634185;0,1437;-0,0421;-0,0171;0,151
1,635232;0,2120;-0,1536;-0,0130;0,262
1,659347;0,1260;-0,1494;-0,0312;0,198
1,660871;0,0784;-0,1434;-0,0263;0,166
1,661458;0,0691;-0,0607;0,0343;0,098
1,684122;-0,0169;-0,0176;-0,0085;0,026
1,684726;-0,0264;-0,0511;-0,0037;0,058
1,708933;-0,0742;-0,0462;0,0035;0,087
1,710541;-0,0837;0,0353;0,0084;0,091
1,711320;-0,0159;-0,0365;0,0177;0,044
1,733919;-0,0998;0,0068;0,0216;0,102
1,734630;-0,1072;0,0118;0,0069;0,108
1,759575;-0,1124;-0,0597;0,0100;0,128
1,760732;-0,2272;-0,0159;0,0150;0,228
1,761574;-0,1876;-0,0123;0,0150;0,189
1,784020;-0,1830;0,0292;0,0175;0,186
1,785421;-0,0985;-0,0443;0,0307;0,112
1,815805;-0,2051;-0,0417;0,0274;0,211
1,817210;-0,0820;0,0356;0,0260;0,093
1,818308;-0,1503;-0,0403;0,0225;0,157
1,834440;-0,1803;-0,0396;0,0209;0,186
1,836157;-0,0569;-0,0390;0,0174;0,071
1,859455;-0,0867;-0,0384;0,0514;0,108
1,861072;-0,0764;-0,0754;0,0472;0,117
1,862264;0,0107;-0,0339;-0,0133;0,038
1,884338;0,0195;0,0075;-0,0166;0,027
1,885960;-0,0098;-0,0278;-0,0033;0,030
1,914756;0,0370;0,0901;-0,0064;0,098
1,916204;0,0418;0,0928;0,0546;0,115
1,917047;0,0062;0,0953;-0,0028;0,096
1,934347;0,0455;0,0211;-0,0028;0,050
1,935818;0,0843;0,0235;0,0563;0,104
1,959622;0,1615;-0,0508;0,0565;0,178
1,961308;0,0471;-0,0102;0,0507;0,070
1,961952;-0,0681;0,0303;0,0511;0,090
1,984433;0,0844;-0,0061;0,0497;0,098
1,985890;0,0070;0,0335;0,0515;0,062
2,014357;0,0063;0,0327;0,0517;0,062
2,015811;0,0423;0,0696;0,0065;0,082
2,016620;-0,1140;0,1046;0,0072;0,155
2,033922;-0,0781;0,1013;0,0251;0,130
2,035450;-0,0801;0,1746;0,0321;0,195
2,058067;-0,0816;0,1702;0,0320;0,191
2,060236;-0,0822;0,1680;0,0319;0,190
2,060866;-0,0053;0,1256;-0,0172;0,127
2,084581;-0,0430;0,1215;0,0315;0,133
2,086548;0,0725;0,1156;0,0304;0,140
2,112505;0,0346;0,0695;0,0290;0,083
2,114408;-0,0799;0,1383;0,0273;0,162
2,115213;-0,1551;0,0540;0,0255;0,166
2,134642;-0,1139;0,0084;0,0249;0,117
2,135910;-0,1850;0,0773;0,0436;0,205
2,159545;-0,1410;0,1087;0,0401;0,182
2,161182;-0,1354;0,1017;-0,0012;0,169
2,162415;-0,0914;-0,0201;-0,0047;0,094
2,184372;-0,1235;-0,0270;-0,0074;0,127
2,186306;-0,1551;0,0427;-0,0113;0,161
2,212323;-0,1100;-0,0018;0,0038;0,110
2,213995;-0,1409;0,0308;-0,0002;0,144
2,215358;-0,2092;0,0634;0,0157;0,219
2,233558;-0,2391;0,0194;0,0113;0,240
2,234777;-0,2689;0,0538;0,0109;0,274
2,259310;-0,2219;0,0135;0,0070;0,222
2,261255;-0,1742;-0,0269;0,0257;0,178
2,262059;-0,2401;-0,0289;0,0210;0,243
